ant	seed	smoothing	backw	packetNum	packetPerSpec	bandwidth	decimation	clSize1	stdA1	stdD1	meanA1	meanD1	clSize2	stdA2	stdD2	meanA2	meanD2	clSize3	stdA3	stdD3	meanA3	meanD3	clSize4	stdA4	stdD4	meanA4	meanD4	clSize5	stdA5	stdD5	meanA5	meanD5
4	2116	1	0	10	2	40	0	5	1.643	1.304	-46.8	59.8	2	0.707	0	-9.5	52	0					0					0				
4	2116	1	0	10	2	40	1	5	2.168	1.581	-47.2	60	2	0.707	0	-9.5	52	0					0					0				
8	2118	1	0	10	1	40	0	17	11.084	7.185	29.706	53	3	1.528	0.577	81.667	100.333	0					0					0				
8	2118	1	0	10	1	40	1	17	11.058	7.306	29.824	53	3	1.155	0	81.333	101	0					0					0				
8	2118	1	0	10	2	40	0	5	0.707	1.949	39	47.6	5	3.05	0.548	17.4	60.6	0					0					0				
8	2118	1	0	10	2	40	1	5	0.447	1.949	39.2	47.6	5	3.209	0.548	17.6	60.6	0					0					0				
4	2118	1	0	10	1	40	0	15	10.37	32.902	55.4	62.333	9	4.764	1.74	13.222	64.444	0					0					0				
4	2118	1	0	10	1	40	1	15	9.485	32.379	54.6	62.4	9	5.349	1.716	13.889	64.222	0					0					0				
4	2118	1	0	10	2	40	0	5	11.632	4.775	18.6	61.4	4	0.816	0.5	47	40.75	0					0					0				
4	2118	1	0	10	2	40	1	5	3.647	5.05	45.4	43	4	2.16	1	14	63.5	0					0					0				
8	2119	1	0	10	1	40	0	10	0.316	0	72.1	44	7	7.724	0	-25	198	0					0					0				
8	2119	1	0	10	1	40	1	10	0.316	0	72.1	44	7	7.724	0	-25	198	0					0					0				
8	2119	1	0	10	2	40	0	5	0.447	0	72.2	44	2	8.485	0	-23	198	0					0					0				
8	2119	1	0	10	2	40	1	5	0	0	72	44	1	0	0	-29	198	0					0					0				
4	2119	1	0	10	1	40	0	10	2.541	1.287	71.3	45.1	7	8.139	0.69	-27.286	196.857	0					0					0				
4	2119	1	0	10	1	40	1	10	1.989	0.966	70.8	44.6	6	8.432	0.548	-26.5	197.5	0					0					0				
4	2119	1	0	10	2	40	0	5	1.871	0.837	71	44.8	4	5.508	0.577	-25.5	196.5	0					0					0				
4	2119	1	0	10	2	40	1	5	1.817	0.548	70.6	44.6	5	4.722	0.447	-25.4	197.2	0					0					0				
8	2120	1	0	10	1	40	0	10	0.789	1.08	-55.8	44.5	4	1.893	1	-24.75	83.5	0					0					0				
8	2120	1	0	10	1	40	1	10	0.516	0.966	-55.6	44.6	1	0	0	-22	84	0					0					0				
8	2120	1	0	10	2	40	0	5	0.447	0.548	-55.8	44.6	2	2.828	0	-27	83	0					0					0				
8	2120	1	0	10	2	40	1	5	0.447	0.447	-55.8	44.8	1	0	0	-25	83	0					0					0				
4	2120	1	0	10	1	40	0	10	0	0.876	-54	43.9	2	2.121	0	-7.5	80	0					0					0				
4	2120	1	0	10	1	40	1	10	0	0.667	-54	44	2	2.121	0	-7.5	80	0					0					0				
4	2120	1	0	10	2	40	0	5	0	0.837	-54	43.8	1	0	0	-9	79	0					0					0				
4	2120	1	0	10	2	40	1	5	0	0.837	-54	43.8	1	0	0	-9	80	0					0					0				
8	2121	1	0	10	1	40	0	8	0.463	0	83.75	44	2	0	0	80	45	0					0					0				
8	2121	1	0	10	1	40	1	8	0.535	0.463	83.5	44.25	2	0	0	80	45	0					0					0				
8	2121	1	0	10	2	40	0	4	0.577	0	83.5	44	1	0	0	80	45	0					0					0				
8	2121	1	0	10	2	40	1	4	0.5	0.5	83.25	44.25	1	0	0	80	45	0					0					0				
4	2121	1	0	10	1	40	0	10	0.568	0.483	-75.1	44.3	3	1.732	0.577	45	69.333	0					0					0				
4	2121	1	0	10	1	40	1	10	0.516	0.316	-74.4	44.1	4	1.291	0.5	44.5	69.75	0					0					0				
4	2121	1	0	10	2	40	0	5	0.447	0.548	-75.2	44.4	1	0	0	46	69	0					0					0				
4	2121	1	0	10	2	40	1	5	0.447	0.447	-74.2	44.2	2	2.121	0.707	44.5	69.5	0					0					0				
8	2122	1	0	10	1	40	0	12	9.939	3.849	40.333	48.5	5	3.162	0.548	19	57.6	0					0					0				
8	2122	1	0	10	1	40	1	11	7.828	3.562	38.545	47.909	5	3.362	0.548	18.6	57.6	0					0					0				
8	2122	1	0	10	2	40	0	5	4.764	3.362	37.2	47.4	2	0	0.707	20	57.5	0					0					0				
8	2122	1	0	10	2	40	1	5	4.506	3.114	37.4	47.2	2	0	0.707	20	57.5	0					0					0				
4	2122	1	0	10	1	40	0	11	4.23	1.25	48.909	48.818	10	7.525	2.627	18.8	57.7	0					0					0				
4	2122	1	0	10	1	40	1	10	3.19	1.16	48.8	48.3	10	7.379	2.486	18.7	57.8	0					0					0				
4	2122	1	0	10	2	40	0	5	1.949	1.14	48.6	48.6	5	6.124	2.168	18	57.8	0					0					0				
4	2122	1	0	10	2	40	1	6	5.177	1.897	46	49	5	6.34	2.168	18.2	57.8	0					0					0				
8	2123	1	0	10	1	40	0	10	0.516	0.422	63.4	45.2	9	3.018	1.364	81.889	78.889	0					0					0				
8	2123	1	0	10	1	40	1	11	45.293	9.924	49.545	48.091	9	2.906	1.364	81.778	79.111	0					0					0				
8	2123	1	0	10	2	40	0	5	2.302	0.548	82.6	79.4	5	0.548	0.447	63.4	45.2	0					0					0				
8	2123	1	0	10	2	40	1	5	2.191	0.548	82.4	79.6	5	0.447	0	63.2	45	0					0					0				
4	2123	1	0	10	1	40	0	10	0.843	0.527	69.6	47.5	0					0					0					0				
4	2123	1	0	10	1	40	1	10	0.949	0.738	69.7	47.1	1	0	0	79	77	0					0					0				
4	2123	1	0	10	2	40	0	5	0.548	0.548	69.6	47.6	0					0					0					0				
4	2123	1	0	10	2	40	1	5	0.548	0.447	69.6	47.2	0					0					0					0				
8	2124	1	0	10	1	40	0	9	1.691	0.441	-78.111	78.778	1	0	0	-72	78	0					0					0				
8	2124	1	0	10	1	40	1	9	1.856	0.333	-78.778	79.111	1	0	0	-72	78	0					0					0				
8	2124	1	0	10	2	40	0	4	1.414	0	-79	79	1	0	0	-73	78	0					0					0				
8	2124	1	0	10	2	40	1	4	1.258	0.5	-79.25	79.25	1	0	0	-74	79	0					0					0				
4	2124	1	0	10	1	40	0	9	2.438	0.441	-80.778	77.778	1	0	0	81	78	0					0					0				
4	2124	1	0	10	1	40	1	9	2.5	0	-80.333	78	1	0	0	81	78	0					0					0				
4	2124	1	0	10	2	40	0	4	1.414	0	-80	78	1	0	0	86	78	0					0					0				
4	2124	1	0	10	2	40	1	4	1.893	0	-79.75	78	1	0	0	87	78	0					0					0				
8	2127	1	0	10	1	40	0	10	0.316	0.707	-56.1	44.5	2	5.657	0	-73	82	0					0					0				
8	2127	1	0	10	1	40	1	10	0.316	0.483	-56.1	44.3	2	5.657	0.707	-73	83.5	0					0					0				
8	2127	1	0	10	2	40	0	5	0	0.894	-56	44.4	1	0	0	-73	83	0					0					0				
8	2127	1	0	10	2	40	1	5	0	0.447	-56	44.2	1	0	0	-73	83	0					0					0				
4	2127	1	0	10	1	40	0	10	3.592	1.033	-56.7	50.2	8	1.753	0.926	-9.75	68	0					0					0				
4	2127	1	0	10	1	40	1	10	2.749	1.075	-56	48.6	6	1.472	0.753	-9.833	68.167	0					0					0				
4	2127	1	0	10	2	40	0	5	3.715	0.894	-56.6	50.6	4	0.577	0.5	-9.5	68.25	0					0					0				
4	2127	1	0	10	2	40	1	5	2.828	1.095	-56	48.8	4	0.577	0.5	-9.5	68.25	0					0					0				
4	2128	1	0	10	1	40	0	14	25.185	2.214	38	46.143	5	4.95	0	-68	44	0					0					0				
4	2128	1	0	10	1	40	1	14	24.901	2.214	37.929	46.143	5	4.848	0	-68	44	0					0					0				
4	2128	1	0	10	2	40	0	6	41.813	1.602	4.5	47.167	4	2.062	0.5	73.25	43.75	0					0					0				
4	2128	1	0	10	2	40	1	6	41.813	1.602	4.5	47.167	4	2.062	0.5	73.25	43.75	0					0					0				
8	2129	1	0	10	1	40	0	10	1.494	0.843	-63.3	39.4	10	1.449	1.524	-74.9	75.9	0					0					0				
8	2129	1	0	10	1	40	1	10	1.494	0.707	-63.3	39.5	10	1.595	1.716	-74.9	76.5	0					0					0				
8	2129	1	0	10	2	40	0	5	1.789	0.894	-63.2	39.4	5	1	1.095	-75	75.8	0					0					0				
8	2129	1	0	10	2	40	1	5	1.414	0.447	-63	39.2	5	1	0.894	-75	76.6	0					0					0				
4	2129	1	0	10	1	40	0	14	9.255	25.318	-68.571	63.071	3	1.732	0.577	85	85.667	0					0					0				
4	2129	1	0	10	1	40	1	14	8.934	25.006	-68.857	63.071	3	2.082	0.577	85.333	85.667	0					0					0				
4	2129	1	0	10	2	40	0	5	3.271	1.225	-79.2	87	4	4.761	1.633	-62	39	0					0					0				
4	2129	1	0	10	2	40	1	5	3.271	0.837	-79.2	86.8	4	5.323	1.258	-62.5	39.25	0					0					0				
8	2133	1	0	10	1	40	0	10	1.252	0.568	2.7	43.9	1	0	0	16	53	0					0					0				
8	2133	1	0	10	1	40	1	10	0.949	0.876	2.7	44.1	0					0					0					0				
8	2133	1	0	10	2	40	0	5	0.837	0	2.2	44	0					0					0					0				
8	2133	1	0	10	2	40	1	5	0.837	0.447	2.2	44.2	0					0					0					0				
4	2133	1	0	10	1	40	0	12	1.168	1.443	3.5	44.917	1	0	0	14	57	0					0					0				
4	2133	1	0	10	1	40	1	10	1.033	1.269	3.2	44.5	0					0					0					0				
4	2133	1	0	10	2	40	0	6	0.816	1.517	3.667	45.5	1	0	0	12	58	0					0					0				
4	2133	1	0	10	2	40	1	5	0.837	1.304	3.2	44.8	0					0					0					0				
8	2134	1	0	10	1	40	0	10	7.767	2.591	-46.9	48.6	5	10.426	0.837	46.8	145.8	0					0					0				
8	2134	1	0	10	1	40	1	9	8.261	2.598	-47.333	48.667	5	10.426	0.707	46.8	146	0					0					0				
8	2134	1	0	10	2	40	0	5	1.483	0.548	-52.8	50.4	3	3.786	0.577	-37.667	45.667	0					0					0				
8	2134	1	0	10	2	40	1	5	1.483	0.447	-52.8	50.8	3	3.786	0.577	-37.667	45.667	0					0					0				
4	2134	1	0	10	1	40	0	12	34.304	4.575	-31.75	48.25	5	10.257	1.304	43.2	148.2	0					0					0				
4	2134	1	0	10	1	40	1	12	32.171	4.579	-30.917	48.333	5	10.31	1.789	43.4	148.2	0					0					0				
4	2134	1	0	10	2	40	0	8	3.335	1.302	-34.375	48.375	6	3.406	0.753	-46	52.167	0					0					0				
4	2134	1	0	10	2	40	1	11	2.412	1.272	-34.727	48.273	4	3.775	0.5	-45.25	51.75	0					0					0				
8	2135	1	0	10	1	40	0	10	2.658	0.527	72.8	49.5	10	0.789	0.516	43.8	43.6	0					0					0				
8	2135	1	0	10	1	40	1	10	2.677	0.516	72.5	49.6	10	0.994	0.699	44.1	43.4	0					0					0				
8	2135	1	0	10	2	40	0	5	2.683	0.548	72.8	49.4	5	0.707	0.548	44	43.6	0					0					0				
8	2135	1	0	10	2	40	1	5	2.966	0.447	72.6	49.8	5	0.837	0.548	44.2	43.6	0					0					0				
4	2135	1	0	10	1	40	0	10	1.494	0	63.7	47	10	3.171	4.067	12.5	109.9	0					0					0				
4	2135	1	0	10	1	40	1	10	1.595	0	63.9	47	10	3.062	4.142	12.6	109.6	0					0					0				
4	2135	1	0	10	2	40	0	5	1.789	0	63.8	47	5	1.304	2.121	12.2	110	0					0					0				
4	2135	1	0	10	2	40	1	5	1.789	0	63.8	47	5	1.304	2.049	12.2	110.2	0					0					0				
8	2136	1	0	10	1	40	0	12	21.265	1.505	25.25	57.583	10	0.994	0.422	-38.1	43.2	0					0					0				
8	2136	1	0	10	1	40	1	12	21.265	1.505	25.25	57.583	10	0.994	0.422	-38.1	43.2	0					0					0				
8	2136	1	0	10	2	40	0	6	21.961	1.761	25.333	57.5	5	0.837	0.447	-38.2	43.2	0					0					0				
8	2136	1	0	10	2	40	1	6	21.961	1.761	25.333	57.5	5	0.837	0.447	-38.2	43.2	0					0					0				
4	2136	1	0	10	1	40	0	10	2.132	0.316	18.1	57.9	10	2.173	0.632	-50.5	47.2	0					0					0				
4	2136	1	0	10	1	40	1	10	2.132	0.316	18.1	58.1	10	2.271	0.568	-50.4	47.1	0					0					0				
4	2136	1	0	10	2	40	0	5	1.414	0	18	58	5	1.483	0.447	-50.2	47.2	0					0					0				
4	2136	1	0	10	2	40	1	5	1.414	0	18	58	5	1.483	0.447	-50.2	47.2	0					0					0				
8	2139	1	0	10	1	40	0	10	4.926	2.751	58.4	76.3	10	1.449	0.632	-68.1	44.8	0					0					0				
8	2139	1	0	10	1	40	1	10	4.784	2.3	58	76.8	10	1.449	0.483	-68.1	44.7	0					0					0				
8	2139	1	0	10	2	40	0	5	4.147	1.14	58.2	76.6	5	1.304	0.447	-68.2	44.8	0					0					0				
8	2139	1	0	10	2	40	1	5	3.701	0.837	57.8	77.2	5	1.304	0.447	-68.2	44.8	0					0					0				
4	2139	1	0	10	1	40	0	10	4.149	0.675	-68.1	46.7	9	4.147	1.965	47.222	76.889	0					0					0				
4	2139	1	0	10	1	40	1	10	4.149	0.707	-68.1	46.5	9	3.667	1.641	48.222	76.778	0					0					0				
4	2139	1	0	10	2	40	0	5	3.362	0.447	47.4	76.8	5	3.564	0.447	-67.8	46.8	0					0					0				
4	2139	1	0	10	2	40	1	5	3.209	0.447	48.6	76.8	5	3.564	0.548	-67.8	46.4	0					0					0				
8	2140	1	0	10	1	40	0	10	0	0	-23	44	10	2.221	0.483	-67.6	100.3	0					0					0				
8	2140	1	0	10	1	40	1	10	0	0	-23	44	10	2.111	0.316	-67.7	99.9	0					0					0				
8	2140	1	0	10	2	40	0	5	0	0	-23	44	5	1.789	0	-67.8	100	0					0					0				
8	2140	1	0	10	2	40	1	5	0	0	-23	44	5	1.789	0	-67.8	100	0					0					0				
4	2140	1	0	10	1	40	0	10	1.174	0.422	-29.6	44.2	10	3.268	1.37	-61.3	97.9	0					0					0				
4	2140	1	0	10	1	40	1	10	0.994	0.483	-29.9	44.3	10	3.268	1.252	-61.3	97.7	0					0					0				
4	2140	1	0	10	2	40	0	5	0.447	0	-29.8	44	5	2	0.837	-61	97.8	0					0					0				
4	2140	1	0	10	2	40	1	5	0.447	0.447	-29.8	44.2	5	2	0.837	-61	97.8	0					0					0				
8	2141	1	0	10	1	40	0	10	0	0	21	44	0					0					0					0				
8	2141	1	0	10	1	40	1	10	0	0	21	44	0					0					0					0				
8	2141	1	0	10	2	40	0	5	0	0	21	44	0					0					0					0				
8	2141	1	0	10	2	40	1	5	0	0	21	44	0					0					0					0				
4	2141	1	0	10	1	40	0	10	0	0	21	44	0					0					0					0				
4	2141	1	0	10	1	40	1	10	0	0	21	44	0					0					0					0				
4	2141	1	0	10	2	40	0	5	0	0	21	44	0					0					0					0				
4	2141	1	0	10	2	40	1	5	0	0	21	44	0					0					0					0				
8	2142	1	0	10	1	40	0	10	0	1.075	64	41.4	10	8.003	1.059	49.4	87.7	0					0					0				
8	2142	1	0	10	1	40	1	10	0	0.675	64	41.7	10	8.07	0.966	49.3	87.4	0					0					0				
8	2142	1	0	10	2	40	0	5	0	1.095	64	41.8	5	7.19	1.304	49.2	87.8	0					0					0				
8	2142	1	0	10	2	40	1	5	0	1	64	42	5	7.19	0.894	49.2	87.4	0					0					0				
4	2142	1	0	10	1	40	0	10	0.675	0.707	62.3	41.5	10	8.97	1.155	47.7	86	0					0					0				
4	2142	1	0	10	1	40	1	10	0.667	0.471	62	42	10	8.97	1.101	47.7	85.9	0					0					0				
4	2142	1	0	10	2	40	0	5	0.447	0.548	62.2	41.4	5	8.276	1.304	47	86.2	0					0					0				
4	2142	1	0	10	2	40	1	5	0	0.447	62	41.8	5	8.044	1.414	47.2	86	0					0					0				
8	2143	1	0	10	1	40	0	10	0.516	0	-73.4	44	0					0					0					0				
8	2143	1	0	10	1	40	1	10	0.516	0	-73.4	44	0					0					0					0				
8	2143	1	0	10	2	40	0	5	0.548	0	-73.4	44	0					0					0					0				
8	2143	1	0	10	2	40	1	5	0.548	0	-73.4	44	0					0					0					0				
4	2143	1	0	10	1	40	0	10	1.418	0	-74.3	44	0					0					0					0				
4	2143	1	0	10	1	40	1	10	1.418	0	-74.3	44	0					0					0					0				
4	2143	1	0	10	2	40	0	5	1.643	0	-74.2	44	0					0					0					0				
4	2143	1	0	10	2	40	1	5	1.643	0	-74.2	44	0					0					0					0				
8	2144	1	0	10	1	40	0	10	1.889	0.316	-4.3	55.1	10	1.751	1.197	-48.2	44.1	0					0					0				
8	2144	1	0	10	1	40	1	10	1.889	0.516	-4.3	55.4	10	1.398	0.823	-47.8	43.7	0					0					0				
8	2144	1	0	10	2	40	0	5	1.949	0	-4.4	55	5	0.707	0.447	-48	43.8	0					0					0				
8	2144	1	0	10	2	40	1	5	1.949	0	-4.4	55	5	0.548	0.548	-47.6	43.6	0					0					0				
4	2144	1	0	10	1	40	0	10	5.835	1.476	-69.4	79.8	7	1.155	1	-24	47	0					0					0				
4	2144	1	0	10	1	40	1	10	5.287	1.636	-69.2	79.7	7	1.155	0.756	-24	47.286	0					0					0				
4	2144	1	0	10	2	40	0	5	2.302	1.14	-68.6	79.4	4	1.5	0.957	-25.25	46.75	0					0					0				
4	2144	1	0	10	2	40	1	5	3.464	0.837	-27	46.8	5	2.074	0.837	-68.4	79.2	0					0					0				
8	2152	1	0	10	1	40	0	10	1.506	0.823	-44.4	139.3	10	0.483	0	-78.3	45	0					0					0				
8	2152	1	0	10	1	40	1	10	1.37	0.675	-45.1	139.3	10	0.632	0	-78.2	45	0					0					0				
8	2152	1	0	10	2	40	0	5	0.548	0.447	-44.6	139.2	5	0.447	0	-78.2	45	0					0					0				
8	2152	1	0	10	2	40	1	5	0.707	0	-45	139	5	0.447	0	-78.2	45	0					0					0				
4	2152	1	0	10	1	40	0	10	1.578	1.509	-47.6	134.5	10	1.491	0	-70	46	0					0					0				
4	2152	1	0	10	1	40	1	10	1.581	1.663	-47.5	135.1	10	1.37	0	-69.9	46	0					0					0				
4	2152	1	0	10	2	40	0	5	0.894	1.14	-47.6	134.6	5	0.837	0	-70.2	46	0					0					0				
4	2152	1	0	10	2	40	1	5	0.548	0.837	-47.4	135.2	5	1.225	0	-70	46	0					0					0				
8	2153	1	0	10	1	40	0	10	4.547	0.483	81.7	80.3	9	0.667	0.833	45.778	45.778	0					0					0				
8	2153	1	0	10	1	40	1	10	4.677	0.483	81.9	80.3	9	0.707	0.866	45.667	45.667	0					0					0				
8	2153	1	0	10	2	40	0	5	4.506	0.447	81.6	80.2	3	0.577	1	46.333	46	0					0					0				
8	2153	1	0	10	2	40	1	5	4.528	0.548	82	80.4	3	1	1	46	46	0					0					0				
4	2153	1	0	10	1	40	0	10	80.138	1.265	13.1	79.4	8	1.69	2.252	47	42.75	0					0					0				
4	2153	1	0	10	1	40	1	10	80.047	1.265	11.8	79.4	8	1.061	1.768	46.625	42.625	0					0					0				
4	2153	1	0	10	2	40	0	5	71.718	0.837	45	79.8	4	0.957	1.826	46.75	42	0					0					0				
4	2153	1	0	10	2	40	1	5	71.127	0.837	44	79.8	4	1.258	2.062	46.25	42.25	0					0					0				
8	2154	1	0	10	1	40	0	10	0	0.422	3	44.2	10	1.491	1.333	-4	72	0					0					0				
8	2154	1	0	10	1	40	1	11	1.401	1.368	-4.182	72.455	10	0	0	3	44	0					0					0				
8	2154	1	0	10	2	40	0	5	0	0	3	44	5	1.304	1.342	-4.2	72.4	0					0					0				
8	2154	1	0	10	2	40	1	6	1.751	5.244	-3.667	70.5	5	0	0	3	44	0					0					0				
4	2154	1	0	10	1	40	0	10	0.527	0.422	3.5	45.8	1	0	0	-6	72	0					0					0				
4	2154	1	0	10	1	40	1	10	0.483	0.483	3.7	45.3	4	1.708	2.5	-4.75	71.25	0					0					0				
4	2154	1	0	10	2	40	0	5	0.548	0.447	3.6	45.8	0					0					0					0				
4	2154	1	0	10	2	40	1	5	0.548	0.548	3.6	45.4	2	0.707	2.121	-4.5	69.5	0					0					0				
8	2155	1	0	10	1	40	0	10	0.738	0.516	-2.9	43.6	10	3.381	1.101	-42.1	60.1	0					0					0				
8	2155	1	0	10	1	40	1	10	0.738	0.516	-2.9	43.6	10	3.521	1.197	-42.2	59.9	0					0					0				
8	2155	1	0	10	2	40	0	5	0.707	0.548	-3	43.6	5	2.55	0.837	-42	60.2	0					0					0				
8	2155	1	0	10	2	40	1	5	0.447	0.548	-2.8	43.6	5	2.387	0.837	-42.2	60.2	0					0					0				
4	2155	1	0	10	1	40	0	10	9.478	2.503	-4.5	43.6	10	2.983	1.179	-42.7	57.5	0					0					0				
4	2155	1	0	10	1	40	1	10	8.817	1.932	-3.8	43.2	10	2.83	1.179	-42.7	57.5	0					0					0				
4	2155	1	0	10	2	40	0	5	9.365	1.949	-4.2	43.6	5	2.793	0.894	-42.4	57.4	0					0					0				
4	2155	1	0	10	2	40	1	5	9.29	1.817	-3.6	43.4	5	2.793	0.837	-42.4	57.2	0					0					0				
8	2156	1	0	10	1	40	0	10	0.483	0.316	-61.3	43.1	0					0					0					0				
8	2156	1	0	10	1	40	1	10	0.316	0.316	-62.1	43.1	0					0					0					0				
8	2156	1	0	10	2	40	0	5	0.447	0	-61.2	43	0					0					0					0				
8	2156	1	0	10	2	40	1	5	0	0	-62	43	0					0					0					0				
4	2156	1	0	10	1	40	0	10	0.422	0.316	-65.8	46.1	1	0	0	15	156	0					0					0				
4	2156	1	0	10	1	40	1	10	0.422	0.316	-65.8	46.1	0					0					0					0				
4	2156	1	0	10	2	40	0	5	0.447	0.447	-65.8	46.2	1	0	0	20	158	0					0					0				
4	2156	1	0	10	2	40	1	5	0.447	0	-65.8	46	0					0					0					0				
8	2157	1	0	10	1	40	0	10	0	0.316	16	43.9	0					0					0					0				
8	2157	1	0	10	1	40	1	10	0	0.316	16	43.9	0					0					0					0				
8	2157	1	0	10	2	40	0	5	0	0	16	44	0					0					0					0				
8	2157	1	0	10	2	40	1	5	0	0	16	44	0					0					0					0				
4	2157	1	0	10	1	40	0	10	0.789	0.632	12.8	44.8	5	12.767	1.517	-33	173.4	0					0					0				
4	2157	1	0	10	1	40	1	10	0.816	0.483	13	44.7	5	13.161	1.871	-32.8	175	0					0					0				
4	2157	1	0	10	2	40	0	5	0.447	0.447	12.8	44.8	1	0	0	-39	173	0					0					0				
4	2157	1	0	10	2	40	1	5	0.548	0	12.6	45	1	0	0	-39	174	0					0					0				
8	2160	1	0	10	1	40	0	10	2.234	2.44	-7.1	60.2	10	2.3	0.667	-46.8	56	0					0					0				
8	2160	1	0	10	1	40	1	10	2.261	2.459	-7	60.4	10	2.452	0.483	-46.7	55.7	0					0					0				
8	2160	1	0	10	2	40	0	5	1.581	1.817	-7	60.4	5	1	0	-47	56	0					0					0				
8	2160	1	0	10	2	40	1	5	1.581	1.817	-7	60.4	5	0.548	0.548	-46.6	55.6	0					0					0				
4	2160	1	0	10	1	40	0	10	4.358	2.449	-45.1	59	9	4.419	3.536	-1.556	53.333	0					0					0				
4	2160	1	0	10	1	40	1	10	4.428	2.83	-44.5	59.3	9	4.755	3.279	-2.111	53.333	0					0					0				
4	2160	1	0	10	2	40	0	5	3.421	2.51	-45.2	58.6	4	2.63	1.414	-1.25	54	0					0					0				
4	2160	1	0	10	2	40	1	5	3.564	2.915	-44.8	59	4	2.944	1.5	-2	53.75	0					0					0				
4	2162	1	0	10	1	40	0	10	2.331	0.316	70.1	48.1	8	59.489	0.535	-59.125	83.5	0					0					0				
4	2162	1	0	10	1	40	1	10	2.331	0	70.1	48	8	59.087	0.463	-59.125	83.75	0					0					0				
4	2162	1	0	10	2	40	0	5	1.095	0	70.2	48	4	2.062	0.5	-81.25	83.25	0					0					0				
4	2162	1	0	10	2	40	1	5	1.095	0	70.2	48	4	1.915	0.5	-81.5	83.75	0					0					0				
8	2164	1	0	10	1	40	0	10	2.7	0.316	71.2	51.1	9	1.658	0.866	37.667	69.667	0					0					0				
8	2164	1	0	10	1	40	1	10	2.486	0.316	70.8	50.9	9	1.871	1.118	37.667	71	0					0					0				
8	2164	1	0	10	2	40	0	5	1.14	0	71.4	51	5	0.707	0.447	38	68.8	0					0					0				
8	2164	1	0	10	2	40	1	5	1	0	71	51	5	0.447	0.447	37.8	70.2	0					0					0				
4	2164	1	0	10	1	40	0	10	1.197	0.483	67.9	47.7	0					0					0					0				
4	2164	1	0	10	1	40	1	10	1.269	0.516	67.5	47.4	0					0					0					0				
4	2164	1	0	10	2	40	0	5	0.548	0.548	67.6	47.6	0					0					0					0				
4	2164	1	0	10	2	40	1	5	0.548	0.548	67.4	47.6	0					0					0					0				
8	2165	1	0	10	1	40	0	10	2.898	0	7.2	63	10	0	0	-24	45	0					0					0				
8	2165	1	0	10	1	40	1	10	2.898	0	7.2	63	10	0	0	-24	45	0					0					0				
8	2165	1	0	10	2	40	0	5	2.191	0	7.4	63	5	0	0	-24	45	0					0					0				
8	2165	1	0	10	2	40	1	5	2.191	0	7.4	63	5	0	0	-24	45	0					0					0				
4	2165	1	0	10	1	40	0	10	0.675	0.516	-32.3	45.4	1	0	0	-1	61	0					0					0				
4	2165	1	0	10	1	40	1	10	0.632	0.516	-32.2	45.4	1	0	0	0	62	0					0					0				
4	2165	1	0	10	2	40	0	5	0.837	0.447	-32.2	45.2	0					0					0					0				
4	2165	1	0	10	2	40	1	5	0.707	0.447	-32	45.2	1	0	0	2	63	0					0					0				
8	2166	1	0	10	1	40	0	10	0.316	0.471	16.9	46	9	3.041	0.441	40	59.222	0					0					0				
8	2166	1	0	10	1	40	1	10	0.316	0.471	16.9	46	9	3.041	0.441	40	59.222	0					0					0				
8	2166	1	0	10	2	40	0	5	2.28	0	40.2	59	5	0.447	0	16.8	46	0					0					0				
8	2166	1	0	10	2	40	1	5	2.074	0	40.4	59	5	0.447	0	16.8	46	0					0					0				
4	2166	1	0	10	1	40	0	10	1.155	1.155	22	48	2	5.657	9.192	-32	62.5	0					0					0				
4	2166	1	0	10	1	40	1	10	1.101	1.101	22.1	48.1	1	0	0	-38	55	0					0					0				
4	2166	1	0	10	2	40	0	5	0.894	0.707	21.6	48	0					0					0					0				
4	2166	1	0	10	2	40	1	5	0.894	0.707	21.6	48	0					0					0					0				
8	2170	1	0	10	1	40	0	10	0	0	77	45	0					0					0					0				
8	2170	1	0	10	1	40	1	10	0	0	77	45	0					0					0					0				
8	2170	1	0	10	2	40	0	5	0	0	77	45	0					0					0					0				
8	2170	1	0	10	2	40	1	5	0	0	77	45	0					0					0					0				
4	2170	1	0	10	1	40	0	10	0.675	0	78.3	45	0					0					0					0				
4	2170	1	0	10	1	40	1	10	0.632	0	78.2	45	0					0					0					0				
4	2170	1	0	10	2	40	0	5	0.447	0	78.2	45	0					0					0					0				
4	2170	1	0	10	2	40	1	5	0.447	0	78.2	45	0					0					0					0				
4	2171	1	0	10	1	40	0	10	1.563	0.516	62	71.4	10	0.919	0.316	50.8	43.1	0					0					0				
4	2171	1	0	10	1	40	1	10	1.398	0.527	62.2	71.5	10	0.919	0.316	50.8	43.1	0					0					0				
4	2171	1	0	10	2	40	0	5	0.837	0.548	62.2	71.6	5	0.447	0	50.8	43	0					0					0				
4	2171	1	0	10	2	40	1	5	0.837	0.447	62.2	71.8	5	0.447	0	50.8	43	0					0					0				
4	2172	1	0	10	1	40	0	10	0.316	0	-63.9	44	2	9.192	0.707	29.5	174.5	0					0					0				
4	2172	1	0	10	1	40	1	10	0	0	-64	44	2	9.192	0.707	29.5	174.5	0					0					0				
4	2172	1	0	10	2	40	0	5	0	0	-64	44	0					0					0					0				
4	2172	1	0	10	2	40	1	5	0	0	-64	44	0					0					0					0				
8	2175	1	0	10	1	40	0	10	0	0	-34	46	0					0					0					0				
